payment_id,amount,payment_method,failure_reason,bank,previous_successes,previous_failures,attempt_number,customer_age_days,hour,day_of_week,recovery_action,recovered,recovered_amount
PAY_012608,3415.87,Wallet,gateway_error,HDFC,4,0,4,254,12,0,change_payment_method,0,0.0
PAY_012609,350.43,Wallet,gateway_error,SBI,9,2,3,606,3,4,retry_now,0,0.0
PAY_012610,2317.06,Wallet,insufficient_balance,HDFC,4,2,1,888,12,5,retry_later,1,2317.06
PAY_012611,2153.51,UPI,otp_failure,HDFC,5,2,1,1441,21,6,retry_now,0,0.0
PAY_012612,6870.87,NetBanking,blocked_card,SBI,5,2,4,1446,2,2,retry_now,0,0.0
PAY_012613,532.26,Card,gateway_error,Axis,5,1,4,56,4,3,payment_link,1,532.26
PAY_012614,6283.92,Wallet,blocked_card,ICICI,11,1,1,731,10,5,retry_now,0,0.0
PAY_012615,1920.47,Wallet,otp_failure,Kotak,3,0,3,292,6,1,retry_now,1,1920.47
PAY_012616,2673.63,Card,insufficient_balance,ICICI,3,1,1,1004,15,3,retry_later,0,0.0
PAY_012617,6910.07,NetBanking,insufficient_balance,HDFC,7,5,2,1280,3,2,retry_later,1,6910.07
PAY_012618,2831.63,Card,blocked_card,HDFC,5,1,1,880,11,3,retry_later,0,0.0
PAY_012619,2490.64,Card,gateway_error,SBI,7,3,4,398,5,3,no_action,1,2490.64
PAY_012620,2194.77,Wallet,otp_failure,SBI,6,3,3,1078,16,6,no_action,0,0.0
PAY_012621,1228.09,UPI,gateway_error,HDFC,2,1,3,466,0,2,retry_later,1,1228.09
PAY_012622,1767.3,UPI,insufficient_balance,ICICI,5,1,3,1427,9,3,retry_later,0,0.0
PAY_012623,1020.03,UPI,gateway_error,ICICI,6,3,1,503,23,5,retry_now,1,1020.03
PAY_012624,1744.71,UPI,insufficient_balance,Axis,9,2,1,247,19,6,retry_later,1,1744.71
PAY_012625,279.01,UPI,gateway_error,HDFC,8,2,3,1021,19,3,retry_later,1,279.01
PAY_012626,2548.43,Wallet,otp_failure,Kotak,10,5,3,1016,14,4,payment_link,1,2548.43
PAY_012627,1640.26,UPI,blocked_card,Kotak,8,3,3,1478,4,0,no_action,0,0.0
PAY_012628,1381.65,Card,otp_failure,ICICI,7,4,1,276,0,6,retry_later,1,1381.65
PAY_012629,2155.56,Wallet,otp_failure,SBI,4,1,2,539,6,4,retry_later,1,2155.56
PAY_012630,574.3,Card,insufficient_balance,SBI,7,2,1,1415,3,3,retry_later,1,574.3
PAY_012631,8462.64,UPI,blocked_card,ICICI,7,0,4,69,7,2,retry_later,0,0.0
PAY_012632,1665.34,NetBanking,otp_failure,Axis,5,0,1,58,20,2,retry_now,1,1665.34
PAY_012633,1608.93,UPI,otp_failure,HDFC,8,1,1,1032,18,3,payment_link,1,1608.93
PAY_012634,835.21,Wallet,insufficient_balance,Kotak,5,1,2,1179,14,4,retry_now,1,835.21
PAY_012635,1843.01,Card,network_error,ICICI,7,1,4,1152,5,0,change_payment_method,1,1843.01
PAY_012636,5483.88,NetBanking,gateway_error,SBI,7,2,4,480,20,6,retry_now,0,0.0
PAY_012637,4141.17,NetBanking,blocked_card,HDFC,8,0,2,648,1,1,retry_now,0,0.0
PAY_012638,3581.55,NetBanking,network_error,Kotak,4,1,2,108,9,0,payment_link,1,3581.55
PAY_012639,2799.28,Card,insufficient_balance,Axis,6,2,3,1318,15,2,retry_now,0,0.0
PAY_012640,1357.18,Wallet,otp_failure,ICICI,7,0,2,506,11,0,payment_link,1,1357.18
PAY_012641,566.72,NetBanking,blocked_card,HDFC,5,4,3,849,18,3,no_action,0,0.0
PAY_012642,1539.43,Card,gateway_error,Kotak,5,2,3,170,10,2,retry_later,1,1539.43
PAY_012643,1497.13,Card,otp_failure,Axis,5,2,1,766,13,2,retry_now,1,1497.13
PAY_012644,4184.05,UPI,otp_failure,SBI,3,1,3,761,7,5,payment_link,0,0.0
PAY_012645,2315.8,Card,gateway_error,HDFC,5,1,4,871,18,4,change_payment_method,1,2315.8
PAY_012646,6567.24,Wallet,gateway_error,ICICI,4,1,2,854,0,5,payment_link,0,0.0
PAY_012647,4712.58,Wallet,blocked_card,Kotak,6,1,1,503,20,0,payment_link,0,0.0
PAY_012648,1254.89,NetBanking,network_error,SBI,5,1,2,246,5,3,change_payment_method,1,1254.89
PAY_012649,430.05,Card,otp_failure,SBI,2,2,3,36,6,1,payment_link,0,0.0
PAY_012650,5477.81,Card,gateway_error,Kotak,4,4,1,345,12,5,retry_later,1,5477.81
PAY_012651,5364.23,UPI,blocked_card,Kotak,6,2,1,375,8,0,payment_link,1,5364.23
PAY_012652,606.09,UPI,insufficient_balance,Kotak,0,2,1,951,4,4,retry_now,0,0.0
PAY_012653,6047.45,Card,blocked_card,HDFC,2,2,2,661,6,6,retry_later,1,6047.45
PAY_012654,2454.54,Card,insufficient_balance,ICICI,5,2,1,75,14,2,payment_link,1,2454.54
PAY_012655,2056.06,Card,network_error,SBI,4,3,4,515,13,0,retry_later,1,2056.06
PAY_012656,6580.24,UPI,gateway_error,Axis,4,3,2,1216,0,3,retry_later,0,0.0
PAY_012657,5301.52,UPI,gateway_error,Kotak,6,0,3,1236,13,4,retry_now,1,5301.52
PAY_012658,3044.42,Wallet,otp_failure,ICICI,7,3,2,947,6,4,retry_later,0,0.0
PAY_012659,2640.1,NetBanking,insufficient_balance,Axis,7,3,2,477,8,6,retry_later,1,2640.1
PAY_012660,2960.51,NetBanking,network_error,HDFC,4,0,1,604,16,4,retry_now,1,2960.51
PAY_012661,1312.85,NetBanking,network_error,SBI,4,2,3,168,6,1,no_action,0,0.0
PAY_012662,1730.07,NetBanking,network_error,ICICI,5,0,1,1087,9,0,payment_link,1,1730.07
PAY_012663,878.44,UPI,gateway_error,ICICI,4,0,4,1089,22,4,retry_later,1,878.44
PAY_012664,1385.16,UPI,blocked_card,SBI,9,6,2,1215,6,4,retry_now,0,0.0
PAY_012665,1348.43,Card,otp_failure,SBI,3,2,2,1367,10,1,retry_now,0,0.0
PAY_012666,1087.63,Wallet,network_error,Kotak,12,1,1,1323,9,3,retry_now,1,1087.63
PAY_012667,2017.06,Wallet,gateway_error,SBI,6,1,3,986,1,4,payment_link,0,0.0
PAY_012668,1395.23,NetBanking,gateway_error,ICICI,4,2,4,1435,17,4,retry_later,1,1395.23
PAY_012669,2702.11,Card,network_error,Kotak,3,1,2,882,12,2,retry_now,0,0.0
PAY_012670,493.81,Card,blocked_card,SBI,5,1,3,418,23,2,retry_later,0,0.0
PAY_012671,1651.3,UPI,network_error,Axis,4,3,3,224,17,0,payment_link,0,0.0
PAY_012672,2008.7,Card,gateway_error,Axis,4,1,3,1083,2,3,payment_link,1,2008.7
PAY_012673,1410.21,Wallet,network_error,SBI,4,2,1,1374,9,3,retry_now,0,0.0
PAY_012674,1575.12,Wallet,blocked_card,ICICI,8,3,4,360,4,6,change_payment_method,0,0.0
PAY_012675,508.67,Card,blocked_card,Kotak,2,1,2,242,23,4,payment_link,1,508.67
PAY_012676,2404.7,UPI,insufficient_balance,Kotak,4,1,4,1326,19,1,change_payment_method,0,0.0
PAY_012677,3035.36,Wallet,blocked_card,Kotak,1,2,4,1133,6,2,retry_now,0,0.0
PAY_012678,2683.37,UPI,otp_failure,HDFC,5,1,2,510,4,5,retry_now,0,0.0
PAY_012679,4150.49,UPI,gateway_error,SBI,6,2,1,521,2,1,retry_later,1,4150.49
PAY_012680,2124.36,Wallet,insufficient_balance,HDFC,4,0,1,1292,12,2,no_action,0,0.0
PAY_012681,2651.67,UPI,blocked_card,HDFC,4,3,4,1252,13,1,retry_now,0,0.0
PAY_012682,2048.52,NetBanking,gateway_error,Axis,1,0,2,1190,1,1,change_payment_method,0,0.0
PAY_012683,3133.92,NetBanking,gateway_error,Kotak,4,2,4,1066,8,4,payment_link,0,0.0
PAY_012684,511.94,NetBanking,blocked_card,HDFC,4,0,4,1421,14,3,no_action,0,0.0
PAY_012685,884.6,Card,otp_failure,ICICI,6,1,2,498,18,2,no_action,0,0.0
PAY_012686,6435.08,Wallet,gateway_error,SBI,5,3,2,160,3,6,retry_later,1,6435.08
PAY_012687,252.56,NetBanking,network_error,ICICI,8,1,4,831,16,4,payment_link,1,252.56
PAY_012688,1616.24,UPI,gateway_error,Kotak,9,1,3,1216,13,1,payment_link,1,1616.24
PAY_012689,4618.48,NetBanking,otp_failure,Axis,4,1,1,877,8,4,no_action,1,4618.48
PAY_012690,1678.06,UPI,otp_failure,ICICI,4,0,3,420,23,3,retry_now,0,0.0
PAY_012691,1307.66,Wallet,insufficient_balance,ICICI,5,2,2,515,23,2,payment_link,0,0.0
PAY_012692,2005.28,NetBanking,otp_failure,HDFC,5,3,1,201,17,2,retry_now,0,0.0
PAY_012693,1363.08,Wallet,network_error,ICICI,9,4,2,705,11,3,retry_later,1,1363.08
PAY_012694,1853.22,NetBanking,blocked_card,Axis,2,2,1,1351,5,0,payment_link,0,0.0
PAY_012695,1046.59,UPI,otp_failure,ICICI,4,2,4,1079,3,4,retry_now,0,0.0
PAY_012696,4389.36,UPI,otp_failure,ICICI,5,0,2,1395,6,2,change_payment_method,0,0.0
PAY_012697,5645.49,Card,insufficient_balance,Kotak,3,1,2,454,3,3,retry_later,1,5645.49
PAY_012698,1625.04,Card,gateway_error,Axis,5,2,1,1106,12,6,retry_later,0,0.0
PAY_012699,596.34,Card,network_error,ICICI,4,1,3,1192,9,2,change_payment_method,0,0.0
PAY_012700,1189.07,NetBanking,gateway_error,Kotak,6,0,2,1007,8,6,retry_now,1,1189.07
PAY_012701,1560.57,Wallet,blocked_card,SBI,7,1,3,1206,23,1,payment_link,0,0.0
PAY_012702,2709.26,NetBanking,blocked_card,ICICI,6,1,2,1226,6,1,payment_link,0,0.0
PAY_012703,807.21,UPI,network_error,ICICI,6,3,4,116,20,5,retry_now,0,0.0
PAY_012704,977.18,Wallet,gateway_error,Kotak,2,5,2,802,19,3,payment_link,0,0.0
PAY_012705,2720.42,UPI,insufficient_balance,Kotak,5,4,2,1072,15,0,retry_now,0,0.0
PAY_012706,3831.94,Card,gateway_error,Kotak,2,1,1,1480,2,4,retry_now,1,3831.94
PAY_012707,1099.63,UPI,network_error,ICICI,5,3,3,797,3,6,change_payment_method,0,0.0
PAY_012708,622.3,NetBanking,insufficient_balance,HDFC,4,3,3,323,13,0,retry_now,0,0.0
PAY_012709,25016.59,UPI,gateway_error,HDFC,7,1,1,198,13,0,change_payment_method,1,25016.59
PAY_012710,3383.42,UPI,blocked_card,Kotak,8,2,3,1023,23,2,payment_link,0,0.0
PAY_012711,1460.3,UPI,otp_failure,HDFC,8,1,3,1251,23,2,change_payment_method,1,1460.3
PAY_012712,3623.61,Wallet,gateway_error,SBI,6,3,4,608,19,6,retry_now,0,0.0
PAY_012713,1636.7,UPI,insufficient_balance,HDFC,3,0,4,813,23,5,no_action,0,0.0
PAY_012714,3618.18,UPI,gateway_error,HDFC,9,0,3,917,21,6,no_action,1,3618.18
PAY_012715,2053.94,Card,network_error,ICICI,8,1,3,871,19,1,change_payment_method,1,2053.94
PAY_012716,1945.0,Card,otp_failure,HDFC,5,4,3,1387,5,2,retry_now,1,1945.0
PAY_012717,1651.0,NetBanking,insufficient_balance,Kotak,7,0,1,1432,4,5,retry_later,1,1651.0
PAY_012718,567.98,Card,network_error,ICICI,1,0,2,1409,4,2,change_payment_method,0,0.0
PAY_012719,8522.59,UPI,otp_failure,HDFC,2,1,4,501,9,6,payment_link,1,8522.59
PAY_012720,851.31,Card,otp_failure,SBI,7,1,2,414,13,0,payment_link,1,851.31
PAY_012721,609.1,Wallet,gateway_error,ICICI,4,2,2,1391,20,3,retry_now,1,609.1
PAY_012722,1524.94,NetBanking,network_error,ICICI,6,0,1,809,5,3,retry_now,1,1524.94
PAY_012723,837.84,Card,network_error,ICICI,7,3,3,641,12,2,retry_now,0,0.0
PAY_012724,1734.77,NetBanking,gateway_error,HDFC,3,3,4,929,20,0,payment_link,0,0.0
PAY_012725,3134.46,NetBanking,otp_failure,Kotak,7,1,4,1452,7,2,change_payment_method,0,0.0
PAY_012726,4008.78,NetBanking,network_error,Axis,0,2,4,60,12,6,retry_now,1,4008.78
PAY_012727,3469.57,Wallet,insufficient_balance,Axis,4,1,1,950,11,0,payment_link,0,0.0
PAY_012728,1415.86,UPI,insufficient_balance,Axis,7,0,1,1414,18,4,change_payment_method,1,1415.86
PAY_012729,1881.22,Wallet,insufficient_balance,HDFC,9,2,3,180,15,4,payment_link,0,0.0
PAY_012730,2505.65,NetBanking,blocked_card,SBI,10,1,4,964,2,2,retry_now,0,0.0
PAY_012731,443.09,Card,network_error,ICICI,6,2,3,119,3,4,retry_later,0,0.0
PAY_012732,2853.97,Card,network_error,ICICI,7,1,3,1464,14,2,retry_later,1,2853.97
PAY_012733,563.5,Wallet,network_error,Kotak,4,2,3,283,10,0,no_action,0,0.0
PAY_012734,9249.06,Card,network_error,ICICI,11,0,1,755,4,6,change_payment_method,1,9249.06
PAY_012735,1308.17,NetBanking,gateway_error,Kotak,7,2,2,646,10,3,change_payment_method,1,1308.17
PAY_012736,1559.47,NetBanking,gateway_error,HDFC,3,3,4,875,11,5,retry_later,0,0.0
PAY_012737,976.75,UPI,network_error,Axis,5,0,2,510,4,2,retry_now,0,0.0
PAY_012738,1092.28,NetBanking,gateway_error,Kotak,5,1,4,1097,22,0,payment_link,1,1092.28
PAY_012739,11150.89,Card,blocked_card,Kotak,5,0,2,1413,9,3,retry_later,1,11150.89
PAY_012740,3836.42,UPI,network_error,ICICI,3,0,2,726,1,6,retry_now,1,3836.42
PAY_012741,523.55,Card,otp_failure,HDFC,6,3,4,290,20,4,retry_now,0,0.0
PAY_012742,6023.18,Wallet,otp_failure,Axis,5,5,3,190,9,4,payment_link,0,0.0
PAY_012743,4696.6,UPI,gateway_error,HDFC,9,2,2,1284,22,6,retry_later,1,4696.6
PAY_012744,1443.79,NetBanking,gateway_error,Axis,2,0,2,433,20,6,retry_now,0,0.0
PAY_012745,2310.82,UPI,blocked_card,SBI,3,1,3,924,3,5,retry_later,0,0.0
PAY_012746,1786.56,NetBanking,gateway_error,HDFC,0,2,4,965,2,2,no_action,0,0.0
PAY_012747,8760.99,NetBanking,network_error,SBI,1,1,4,912,17,2,retry_later,0,0.0
PAY_012748,956.2,Card,otp_failure,Axis,2,2,1,969,1,1,payment_link,1,956.2
PAY_012749,2032.07,NetBanking,blocked_card,Kotak,5,3,2,203,19,1,change_payment_method,0,0.0
PAY_012750,1283.68,NetBanking,gateway_error,SBI,9,1,2,1074,8,6,retry_later,1,1283.68
PAY_012751,574.54,NetBanking,insufficient_balance,Axis,4,0,3,1469,10,1,retry_now,0,0.0
PAY_012752,10439.07,Card,otp_failure,Axis,4,1,3,914,12,2,retry_now,1,10439.07
PAY_012753,702.57,NetBanking,gateway_error,SBI,5,2,2,912,5,3,no_action,1,702.57
PAY_012754,2156.2,Wallet,blocked_card,HDFC,7,1,1,286,13,5,retry_now,0,0.0
PAY_012755,449.19,Card,network_error,Kotak,2,1,3,1006,21,3,retry_later,1,449.19
PAY_012756,1313.88,Wallet,gateway_error,Axis,6,1,2,57,15,5,retry_later,1,1313.88
PAY_012757,2534.05,UPI,otp_failure,HDFC,4,1,3,1231,21,0,payment_link,0,0.0
PAY_012758,934.69,Card,blocked_card,Axis,7,1,3,835,17,6,retry_now,0,0.0
PAY_012759,2891.24,Wallet,network_error,Axis,6,1,4,706,7,6,payment_link,0,0.0
PAY_012760,1457.92,Card,gateway_error,Axis,8,1,3,961,7,4,retry_now,1,1457.92
PAY_012761,4573.65,NetBanking,gateway_error,HDFC,6,1,2,397,8,4,retry_now,1,4573.65
PAY_012762,5374.43,Card,gateway_error,ICICI,3,3,2,241,13,3,retry_later,1,5374.43
PAY_012763,1130.71,UPI,gateway_error,Kotak,6,1,2,445,8,3,retry_now,1,1130.71
PAY_012764,1922.51,Wallet,gateway_error,Kotak,3,1,4,1014,23,0,retry_later,0,0.0
PAY_012765,2093.86,Card,otp_failure,ICICI,5,1,1,707,10,6,change_payment_method,0,0.0
PAY_012766,2967.51,NetBanking,otp_failure,Axis,5,0,1,1498,13,2,retry_later,1,2967.51
PAY_012767,1828.97,Wallet,insufficient_balance,ICICI,5,1,1,760,14,2,retry_later,1,1828.97
PAY_012768,2105.21,Wallet,gateway_error,SBI,5,0,3,1475,16,4,retry_later,0,0.0
PAY_012769,1488.13,Wallet,insufficient_balance,SBI,8,0,3,1332,11,5,retry_later,1,1488.13
PAY_012770,1982.65,UPI,gateway_error,HDFC,2,1,4,951,19,2,payment_link,0,0.0
PAY_012771,5106.92,NetBanking,gateway_error,HDFC,7,1,4,1235,11,5,change_payment_method,0,0.0
PAY_012772,3031.66,NetBanking,otp_failure,SBI,8,1,4,540,23,3,retry_later,1,3031.66
PAY_012773,3168.47,Wallet,gateway_error,ICICI,6,0,2,30,5,4,retry_later,1,3168.47
PAY_012774,3224.25,Card,network_error,HDFC,4,0,2,285,3,2,retry_now,1,3224.25
PAY_012775,1598.71,Wallet,gateway_error,ICICI,6,1,3,126,1,5,retry_later,0,0.0
PAY_012776,2333.35,NetBanking,blocked_card,HDFC,5,0,1,278,11,6,payment_link,0,0.0
PAY_012777,758.89,UPI,insufficient_balance,Kotak,3,2,2,525,2,6,retry_later,0,0.0
PAY_012778,4989.28,UPI,insufficient_balance,ICICI,6,2,2,358,21,2,no_action,0,0.0
PAY_012779,195.12,Wallet,insufficient_balance,SBI,5,2,3,134,13,6,payment_link,1,195.12
PAY_012780,1686.28,UPI,gateway_error,SBI,9,2,3,586,2,3,retry_now,1,1686.28
PAY_012781,4503.98,UPI,gateway_error,HDFC,6,2,2,466,21,4,retry_now,1,4503.98
PAY_012782,607.23,Card,otp_failure,ICICI,5,0,4,802,16,4,payment_link,1,607.23
PAY_012783,2489.47,UPI,otp_failure,Axis,6,3,2,636,12,4,payment_link,0,0.0
PAY_012784,1048.78,Card,otp_failure,SBI,8,0,3,30,7,1,retry_now,1,1048.78
PAY_012785,1346.09,Wallet,blocked_card,SBI,4,1,4,1220,18,3,retry_now,0,0.0
PAY_012786,3853.56,NetBanking,gateway_error,ICICI,4,3,4,389,16,5,change_payment_method,0,0.0
PAY_012787,2118.46,NetBanking,network_error,ICICI,2,1,4,444,20,0,retry_later,1,2118.46
PAY_012788,355.14,Card,gateway_error,HDFC,2,1,1,1068,21,6,change_payment_method,0,0.0
PAY_012789,827.87,NetBanking,gateway_error,Axis,5,1,2,844,5,6,retry_later,1,827.87
PAY_012790,3945.25,Wallet,network_error,SBI,4,0,4,1173,11,4,retry_now,0,0.0
PAY_012791,2589.33,NetBanking,gateway_error,ICICI,6,1,2,900,6,1,retry_later,1,2589.33
PAY_012792,7321.05,UPI,network_error,SBI,3,2,4,146,12,0,retry_later,0,0.0
PAY_012793,6947.37,Wallet,gateway_error,Axis,2,0,1,1052,11,2,retry_later,1,6947.37
PAY_012794,1374.99,Wallet,gateway_error,Kotak,9,3,1,1096,12,4,payment_link,1,1374.99
PAY_012795,13394.38,NetBanking,gateway_error,Kotak,3,0,4,805,16,2,change_payment_method,0,0.0
PAY_012796,1843.8,NetBanking,otp_failure,Axis,9,2,4,360,3,1,retry_now,0,0.0
PAY_012797,837.03,Card,insufficient_balance,ICICI,3,1,3,1289,11,3,change_payment_method,0,0.0
PAY_012798,1089.08,UPI,gateway_error,Kotak,2,2,4,1343,22,4,retry_later,1,1089.08
PAY_012799,297.26,NetBanking,gateway_error,ICICI,3,1,1,627,21,3,no_action,0,0.0
PAY_012800,6539.49,NetBanking,gateway_error,HDFC,3,1,2,725,0,5,retry_now,0,0.0
PAY_012801,6475.68,Card,otp_failure,SBI,7,2,1,778,3,6,retry_later,1,6475.68
PAY_012802,802.39,NetBanking,network_error,HDFC,5,1,1,945,16,6,retry_later,1,802.39
PAY_012803,1506.72,UPI,otp_failure,Kotak,4,1,3,1291,9,1,retry_now,0,0.0
PAY_012804,1951.76,UPI,blocked_card,Kotak,5,1,2,744,7,5,change_payment_method,0,0.0
PAY_012805,838.59,Wallet,gateway_error,ICICI,4,1,1,723,14,4,retry_now,1,838.59
PAY_012806,444.04,Wallet,gateway_error,Kotak,3,1,1,769,15,6,retry_later,1,444.04
PAY_012807,1528.0,UPI,insufficient_balance,ICICI,4,5,1,522,11,2,retry_later,0,0.0
PAY_012808,1398.47,Card,network_error,Axis,4,0,2,1411,7,1,retry_later,1,1398.47
PAY_012809,1325.14,Wallet,network_error,Kotak,8,0,2,1223,4,6,change_payment_method,0,0.0
PAY_012810,2160.67,UPI,insufficient_balance,Axis,5,2,2,429,8,0,retry_later,0,0.0
PAY_012811,5673.81,UPI,otp_failure,Axis,6,0,1,1148,17,5,retry_later,1,5673.81
PAY_012812,1418.74,Wallet,gateway_error,SBI,8,0,4,142,10,4,change_payment_method,1,1418.74
PAY_012813,2072.18,UPI,blocked_card,ICICI,1,0,1,194,16,5,retry_later,0,0.0
PAY_012814,3234.07,UPI,otp_failure,Axis,6,1,2,1366,20,4,retry_now,1,3234.07
PAY_012815,2816.68,UPI,network_error,SBI,8,2,1,946,20,6,change_payment_method,1,2816.68
PAY_012816,1105.95,UPI,insufficient_balance,Kotak,7,4,4,826,7,6,retry_now,0,0.0
PAY_012817,1952.96,Wallet,network_error,Kotak,1,1,2,539,16,6,retry_now,0,0.0
PAY_012818,2801.84,Card,insufficient_balance,Axis,4,1,3,962,23,2,no_action,0,0.0
PAY_012819,733.13,UPI,blocked_card,Kotak,5,0,4,1483,0,1,retry_now,0,0.0
PAY_012820,4968.29,NetBanking,otp_failure,ICICI,3,0,3,211,9,5,retry_later,0,0.0
PAY_012821,5683.21,Card,insufficient_balance,Kotak,4,3,2,687,1,5,payment_link,0,0.0
PAY_012822,1014.12,NetBanking,gateway_error,HDFC,8,4,2,1497,5,6,payment_link,1,1014.12
PAY_012823,2111.04,NetBanking,insufficient_balance,Kotak,3,1,3,259,19,2,change_payment_method,0,0.0
PAY_012824,3022.45,UPI,insufficient_balance,Axis,6,2,1,835,18,6,retry_now,0,0.0
PAY_012825,1168.54,Wallet,blocked_card,SBI,6,2,4,1023,15,4,change_payment_method,0,0.0
PAY_012826,2657.9,NetBanking,blocked_card,ICICI,8,4,2,1070,15,6,retry_now,0,0.0
PAY_012827,2060.3,NetBanking,insufficient_balance,ICICI,5,1,1,1184,9,0,payment_link,0,0.0
PAY_012828,558.73,NetBanking,gateway_error,SBI,4,1,2,140,10,5,change_payment_method,0,0.0
PAY_012829,2610.58,UPI,network_error,ICICI,6,0,1,787,9,0,retry_later,1,2610.58
PAY_012830,749.86,UPI,gateway_error,Axis,7,0,3,1286,21,3,payment_link,1,749.86
PAY_012831,3832.84,Wallet,network_error,Axis,5,1,2,1197,16,3,retry_now,0,0.0
PAY_012832,1056.83,UPI,insufficient_balance,SBI,6,1,4,1385,20,3,payment_link,0,0.0
PAY_012833,1589.18,Card,network_error,Axis,5,1,2,1135,5,2,retry_now,1,1589.18
PAY_012834,5419.85,Wallet,insufficient_balance,HDFC,2,2,2,65,15,6,payment_link,0,0.0
PAY_012835,2689.49,UPI,insufficient_balance,Axis,1,0,4,146,18,5,retry_later,0,0.0
PAY_012836,762.36,UPI,otp_failure,ICICI,3,2,3,59,12,3,retry_later,1,762.36
PAY_012837,802.77,NetBanking,blocked_card,SBI,6,0,1,1115,20,5,change_payment_method,1,802.77
PAY_012838,1119.41,UPI,otp_failure,HDFC,8,1,3,806,9,1,change_payment_method,0,0.0
PAY_012839,2479.26,NetBanking,blocked_card,Axis,10,2,4,1375,11,1,retry_later,0,0.0
PAY_012840,2408.21,UPI,gateway_error,HDFC,4,2,3,720,23,1,retry_later,1,2408.21
PAY_012841,921.05,UPI,blocked_card,Kotak,5,1,2,1338,21,1,change_payment_method,0,0.0
PAY_012842,710.69,UPI,otp_failure,Kotak,8,0,2,1476,7,5,no_action,1,710.69
PAY_012843,2264.86,UPI,otp_failure,HDFC,2,0,4,1134,15,2,retry_later,1,2264.86
PAY_012844,1563.23,UPI,network_error,Kotak,4,1,4,454,12,1,payment_link,0,0.0
PAY_012845,10155.52,Wallet,network_error,Kotak,7,2,4,1237,16,4,payment_link,0,0.0
PAY_012846,1861.77,UPI,blocked_card,Kotak,6,1,4,767,0,1,retry_now,0,0.0
PAY_012847,7718.71,UPI,network_error,SBI,10,1,2,260,0,0,change_payment_method,0,0.0
PAY_012848,708.88,NetBanking,gateway_error,SBI,6,2,4,1215,10,4,retry_now,1,708.88
PAY_012849,513.59,Card,otp_failure,Kotak,4,2,2,1324,1,5,retry_now,1,513.59
PAY_012850,737.99,Card,otp_failure,ICICI,3,0,3,599,7,2,change_payment_method,0,0.0
PAY_012851,4681.17,Wallet,otp_failure,Kotak,3,0,3,624,1,1,no_action,0,0.0
PAY_012852,7367.85,UPI,otp_failure,Kotak,4,2,3,442,17,0,no_action,0,0.0
PAY_012853,967.06,Card,blocked_card,Kotak,5,1,2,973,23,0,change_payment_method,0,0.0
PAY_012854,1250.81,NetBanking,otp_failure,ICICI,6,1,3,1095,6,6,retry_now,1,1250.81
PAY_012855,709.68,NetBanking,otp_failure,ICICI,5,2,1,894,18,0,retry_later,0,0.0
PAY_012856,424.4,Wallet,insufficient_balance,Kotak,7,1,3,182,10,2,retry_later,0,0.0
PAY_012857,3212.26,NetBanking,gateway_error,Axis,5,2,4,229,7,5,payment_link,1,3212.26
PAY_012858,2161.19,Card,otp_failure,HDFC,2,3,3,610,17,4,retry_later,0,0.0
PAY_012859,1823.28,Card,gateway_error,SBI,8,3,3,802,6,6,retry_later,1,1823.28
PAY_012860,589.9,Card,network_error,HDFC,3,0,4,1340,3,2,retry_now,1,589.9
PAY_012861,6714.1,UPI,otp_failure,SBI,4,1,3,632,4,1,retry_later,1,6714.1
PAY_012862,1208.72,NetBanking,network_error,HDFC,8,1,3,643,17,1,retry_now,0,0.0
PAY_012863,2770.83,NetBanking,insufficient_balance,ICICI,7,1,2,1404,2,6,retry_later,1,2770.83
PAY_012864,564.73,UPI,gateway_error,Kotak,7,0,3,40,3,6,retry_later,0,0.0
PAY_012865,1552.43,Card,gateway_error,SBI,8,2,2,1249,17,1,no_action,0,0.0
PAY_012866,2282.67,NetBanking,blocked_card,Kotak,7,1,2,1162,18,5,retry_later,0,0.0
PAY_012867,2348.8,Card,network_error,Kotak,3,1,3,968,16,3,payment_link,0,0.0
PAY_012868,2046.16,UPI,gateway_error,ICICI,0,0,1,1155,2,1,retry_later,1,2046.16
PAY_012869,2685.49,Card,gateway_error,SBI,6,4,1,1439,22,4,retry_now,1,2685.49
PAY_012870,731.86,Wallet,otp_failure,Axis,3,0,4,1362,21,4,payment_link,0,0.0
PAY_012871,2117.3,UPI,otp_failure,ICICI,2,1,3,1320,12,2,retry_later,0,0.0
PAY_012872,1980.3,Card,network_error,Kotak,7,1,3,698,18,1,payment_link,1,1980.3
PAY_012873,2176.21,UPI,insufficient_balance,SBI,7,4,1,684,9,5,payment_link,0,0.0
PAY_012874,1915.77,NetBanking,gateway_error,ICICI,3,1,3,744,19,0,payment_link,0,0.0
PAY_012875,652.9,Wallet,network_error,ICICI,3,2,2,722,7,4,payment_link,0,0.0
PAY_012876,630.03,UPI,otp_failure,Axis,8,1,1,1481,9,5,retry_now,0,0.0
PAY_012877,307.53,Card,blocked_card,HDFC,6,1,4,526,8,4,retry_now,0,0.0
PAY_012878,3477.36,NetBanking,blocked_card,SBI,1,2,4,778,17,1,retry_later,0,0.0
PAY_012879,3505.63,Card,gateway_error,SBI,2,0,4,983,11,2,retry_now,0,0.0
PAY_012880,3550.49,Card,gateway_error,SBI,5,1,2,369,13,1,retry_now,1,3550.49
PAY_012881,2310.99,UPI,gateway_error,SBI,4,2,1,570,6,6,change_payment_method,1,2310.99
